Date,Average Score,7 MA
2024-06-23,0.997,0.789
2024-06-24,0.63,0.776
2024-06-25,0.93,0.803
2024-06-26,0.817,0.778
2024-06-27,0.838,0.782
2024-06-28,0.389,0.758
2024-06-29,0.996,0.8
2024-06-30,0.791,0.77
2024-07-01,0.471,0.747
2024-07-02,0.859,0.737
2024-07-03,0.928,0.753
2024-07-04,0.845,0.754
2024-07-05,0.647,0.791
2024-07-06,0.999,0.791
2024-07-07,0.998,0.821
2024-07-08,0.897,0.882
2024-07-09,0.999,0.902
2024-07-10,0.645,0.861
2024-07-11,0.473,0.808
2024-07-12,0.591,0.8
2024-07-14,0.722,0.761
2024-07-15,0.472,0.686
2024-07-16,0.689,0.656
2024-07-17,0.687,0.611
2024-07-18,0.644,0.611
2024-07-19,0.663,0.638
2024-07-20,0.921,0.685
2024-07-21,0.926,0.715
2024-07-22,0.974,0.786
2024-07-23,0.716,0.79
2024-07-24,0.191,0.719
2024-07-25,0.479,0.696
2024-07-26,0.551,0.68
2024-07-28,0.392,0.604
2024-07-29,0.692,0.571
2024-07-30,0.613,0.519
2024-07-31,0.604,0.503
2024-08-01,0.996,0.618
2024-08-02,0.761,0.658
2024-08-03,0.475,0.648
2024-08-04,0.716,0.694
2024-08-05,0.461,0.661
2024-08-06,0.52,0.648
