Date,Close,Volume,Open,High,Low,12 EMA,26 EMA,MACD,9 EMA MACD,Histogram
03/08/2022,157.44,131148300,158.82,162.88,155.8,163.6143288,166.1040447,-2.489715887,-1.692064614,-0.797651273
03/09/2022,162.95,91454910,161.475,163.41,159.41,163.5121244,165.8704118,-2.35828738,-1.825309167,-0.532978212
03/10/2022,158.52,105342000,160.2,160.39,155.98,162.7441052,165.3259368,-2.58183157,-1.976613648,-0.605217922
03/11/2022,154.73,96970100,158.93,159.28,154.5,161.511166,164.5410526,-3.02988663,-2.187268244,-0.842618386
03/14/2022,150.62,108732100,151.45,154.12,150.1,159.835602,163.5098635,-3.674261545,-2.484666904,-1.18959464
03/15/2022,155.09,92964300,150.9,155.57,150.38,159.1055094,162.8861699,-3.780660563,-2.743865636,-1.036794927
03/16/2022,159.59,102300200,157.05,160,154.46,159.1800464,162.6420092,-3.461962807,-2.88748507,-0.574477737
03/17/2022,160.62,75615380,158.61,161,157.63,159.4015777,162.4922307,-3.090653023,-2.928118661,-0.162534362
03/18/2022,163.98,123511700,160.51,164.48,159.76,160.1059504,162.6024359,-2.496485495,-2.841792028,0.345306533
03/21/2022,165.38,95811350,163.51,166.35,163.015,160.9173426,162.8081814,-1.890838736,-2.651601369,0.760762634
03/22/2022,168.82,81532010,165.51,169.42,164.91,162.1331361,163.2535013,-1.120365192,-2.345354134,1.224988941
03/23/2022,170.21,98062670,167.99,172.64,167.65,163.3757305,163.7687975,-0.393066944,-1.954896696,1.561829752
03/24/2022,174.07,90131420,171.06,174.14,170.21,165.0210027,164.5318495,0.489153244,-1.466086708,1.955239952
03/25/2022,174.72,80546160,173.88,175.28,172.75,166.5131562,165.2865273,1.226628853,-0.927543596,2.154172449
03/28/2022,175.6,90371920,172.17,175.73,172,167.9111321,166.0504883,1.860643887,-0.369906099,2.230549987
03/29/2022,178.96,100589400,176.69,179.01,176.34,169.610958,167.0067484,2.604209582,0.224917037,2.379292545
03/30/2022,177.77,92633150,178.55,179.61,176.7,170.8661952,167.8040263,3.062168921,0.792367414,2.269801507
03/31/2022,174.61,103049300,177.84,178.03,174.4,171.4421652,168.3081725,3.133992688,1.260692469,1.873300219
04/01/2022,174.31,78751330,174.03,174.88,171.94,171.8833705,168.7527523,3.13061823,1.634677621,1.495940609
04/04/2022,178.44,76545980,174.57,178.49,174.44,172.8920828,169.4703262,3.421756553,1.992093407,1.429663145
04/05/2022,175.06,73401790,177.5,178.3,174.415,173.2256085,169.8843761,3.341232372,2.2619212,1.079311171
04/06/2022,171.83,89058780,172.36,173.63,170.13,173.0108995,170.0284964,2.982403086,2.406017577,0.576385509
04/07/2022,172.14,77594650,171.16,173.36,169.85,172.876915,170.1849041,2.692010875,2.463216237,0.228794638
04/08/2022,170.09,76575510,171.78,171.78,169.2,172.4481588,170.1778741,2.270284661,2.424629922,-0.154345261
04/11/2022,165.75,72246710,168.71,169.03,165.5,171.4176728,169.8498835,1.567789368,2.253261811,-0.685472443
04/12/2022,167.66,79265180,168.02,169.87,166.64,170.8395693,169.6876699,1.151899445,2.032989338,-0.881089893
04/13/2022,170.4,70618930,167.39,171.04,166.77,170.7719433,169.7404351,1.031508201,1.83269311,-0.801184909
04/14/2022,165.29,75329380,170.62,171.27,165.04,169.9285674,169.4107732,0.51779417,1.569713322,-1.051919152
04/18/2022,165.07,69023940,163.92,166.5984,163.57,169.1810955,169.0892345,0.091861022,1.274142862,-1.182281841
04/19/2022,167.4,67723830,165.02,167.82,163.91,168.9070808,168.964106,-0.057025189,1.007909252,-1.064934441
04/20/2022,167.23,67929810,168.76,168.88,166.1,168.6490684,168.8356537,-0.186585324,0.769010337,-0.955595661
04/21/2022,166.42,87227770,168.91,171.53,165.91,168.3061348,168.6567164,-0.350581608,0.545091948,-0.895673556
04/22/2022,161.79,84882420,166.46,167.8699,161.5,167.3036525,168.1480707,-0.844418222,0.267189914,-1.111608136
04/25/2022,162.88,96046380,161.12,163.17,158.46,166.6230906,167.7578433,-1.134752684,-0.013198606,-1.121554078
04/26/2022,156.8,95623240,162.25,162.34,156.72,165.1118459,166.9461512,-1.834305294,-0.377419943,-1.456885351
04/27/2022,156.57,88063190,155.91,159.79,155.38,163.7977157,166.1775474,-2.379831638,-0.777902282,-1.601929356
04/28/2022,163.64,130216800,159.25,164.515,158.93,163.7734518,165.9895809,-2.216129125,-1.065547651,-1.150581474
04/29/2022,157.65,131747600,161.84,166.2,157.25,162.8313823,165.3718342,-2.540451896,-1.3605285,-1.179923396
05/02/2022,157.96,123055300,156.71,158.23,153.27,162.0819388,164.8228094,-2.740870569,-1.636596914,-1.104273655
05/03/2022,159.48,88966530,158.15,160.71,156.32,161.6816406,164.4270458,-2.745405193,-1.85835857,-0.887046623
05/04/2022,166.02,108256500,159.67,166.48,159.26,162.3490805,164.5450424,-2.19596189,-1.925879234,-0.270082656
05/05/2022,156.77,130525300,163.85,164.08,154.95,161.4907604,163.9691133,-2.478352899,-2.036373967,-0.441978932
05/06/2022,157.28,116124600,156.01,159.44,154.18,160.8429511,163.4736234,-2.630672318,-2.155233637,-0.475438681
05/09/2022,152.06,131577900,154.925,155.83,151.49,159.4917279,162.6281698,-3.136441978,-2.351475305,-0.784966673
05/10/2022,154.51,115366700,155.52,156.74,152.93,158.7253082,162.0268239,-3.301515735,-2.541483391,-0.760032344
05/11/2022,146.5,142689800,153.5,155.45,145.81,156.8444915,160.8766888,-4.032197274,-2.839626168,-1.192571106
05/12/2022,142.56,182602000,142.77,146.2,138.8,154.6468775,159.5198971,-4.873019594,-3.246304853,-1.626714741
05/13/2022,147.11,113990900,144.59,148.105,143.11,153.4873579,158.6006454,-5.113287569,-3.619701396,-1.493586173
05/16/2022,145.54,86643780,145.55,147.5199,144.18,152.2646874,157.6331902,-5.368502792,-3.969461675,-1.399041117
05/17/2022,149.24,78336250,148.86,149.77,146.68,151.7993509,157.0114724,-5.212121524,-4.217993645,-0.994127879
05/18/2022,140.82,109742900,146.85,147.3601,139.9,150.11022,155.8121041,-5.701884103,-4.514771737,-1.187112366
05/19/2022,137.35,136095600,139.88,141.66,136.6,148.1471092,154.4445408,-6.297431604,-4.87130371,-1.426127894
05/20/2022,137.59,137426100,139.09,140.7,132.61,146.5229386,153.1960563,-6.673117747,-5.231666518,-1.44145123
05/23/2022,143.11,117726300,137.79,143.26,137.65,145.9978711,152.448941,-6.451069937,-5.475547201,-0.975522735
05/24/2022,140.36,104132700,140.805,141.97,137.33,145.1305063,151.5534639,-6.422957607,-5.665029283,-0.757928325
05/25/2022,140.52,92482700,138.43,141.785,138.34,144.4211976,150.7361703,-6.314972647,-5.795017955,-0.519954691
05/26/2022,143.78,90601550,137.39,144.34,137.14,144.3225519,150.2208984,-5.898346565,-5.815683677,-0.082662888
05/27/2022,149.64,90978500,145.39,149.68,145.26,145.1406208,150.1778689,-5.037248107,-5.659996563,0.622748456
05/31/2022,148.84,103718400,149.07,150.66,146.84,145.7097561,150.0787675,-4.369011445,-5.40179954,1.032788094
06/01/2022,148.71,74286640,149.9,151.74,147.68,146.1713321,149.9773773,-3.806045269,-5.082648686,1.276603416
06/02/2022,151.21,72348060,147.83,151.27,146.86,146.9465117,150.0686827,-3.122170969,-4.690553142,1.568382174
06/03/2022,145.38,88570290,146.9,147.97,144.46,146.7055099,149.7213729,-3.015862944,-4.355615103,1.339752158
06/06/2022,146.14,71598380,147.03,148.5689,144.9,146.6185084,149.456086,-2.837577593,-4.052007601,1.214430008
06/07/2022,148.71,67808150,144.345,149,144.1,146.9402763,149.4008204,-2.460544025,-3.733714886,1.27317086
06/08/2022,147.96,53950200,148.58,149.8697,147.46,147.0971569,149.2940929,-2.196936028,-3.426359114,1.229423086
06/09/2022,142.64,69472980,147.08,147.95,142.53,146.4114405,148.8011972,-2.389756702,-3.219038632,0.82928193
06/10/2022,137.13,91566640,140.28,140.76,137.06,144.9835265,147.936664,-2.953137496,-3.165858404,0.212720909
06/13/2022,131.88,122207100,132.87,135.2,131.44,142.9675994,146.7472815,-3.779682134,-3.28862315,-0.491058984
06/14/2022,132.76,84784330,133.13,133.89,131.48,141.3971995,145.7111866,-4.313987112,-3.493695943,-0.820291169
06/15/2022,135.43,91532970,134.29,137.34,132.16,140.4791688,144.9496172,-4.470448424,-3.689046439,-0.781401985
06/16/2022,130.06,107961500,132.08,132.39,129.04,138.8762197,143.8466826,-4.97046286,-3.945329723,-1.025133137
06/17/2022,131.56,134520300,130.065,133.079,129.81,137.7506475,142.936558,-5.185910491,-4.193445877,-0.992464614
06/21/2022,135.87,81000490,133.42,137.06,133.32,137.4613171,142.4131092,-4.951792133,-4.345115128,-0.606677005
06/22/2022,135.35,73409230,134.79,137.76,133.91,137.1364991,141.889916,-4.753416872,-4.426775477,-0.326641395
06/23/2022,138.27,72433770,136.82,138.59,135.63,137.3108838,141.621774,-4.310890192,-4.40359842,0.092708227
06/24/2022,141.66,89116840,139.9,141.91,139.77,137.9799786,141.6246056,-3.644626951,-4.251804126,0.607177175
06/27/2022,141.66,70207910,142.695,143.49,140.965,138.5461358,141.6272274,-3.081091626,-4.017661626,0.93657
06/28/2022,137.44,67315330,142.13,143.422,137.325,138.375961,141.3170624,-2.941101368,-3.802349575,0.861248207
06/29/2022,139.23,66242410,137.46,140.67,136.67,138.5073516,141.1624652,-2.655113542,-3.572902368,0.917788826
06/30/2022,136.72,98964470,137.25,138.37,133.7737,138.2323745,140.8333937,-2.601019223,-3.378525739,0.777506516
07/01/2022,138.93,71051550,136.04,139.04,135.66,138.3397015,140.6924016,-2.352700093,-3.17336061,0.820660517
07/05/2022,141.56,73429640,137.77,141.61,136.93,138.835132,140.7566681,-1.921536101,-2.922995708,1.001459607
07/06/2022,142.92,74064250,141.355,144.12,141.08,139.4635732,140.9169149,-1.453341678,-2.629064902,1.175723224
07/07/2022,146.35,66253710,143.29,146.55,143.28,140.5230235,141.3193657,-0.796342155,-2.262520353,1.466178198
07/08/2022,147.04,64547800,145.265,147.55,145,141.5256353,141.7431164,-0.217481079,-1.853512498,1.636031419
07/11/2022,144.87,63305110,145.67,146.64,143.78,142.0401529,141.9747374,0.06541556,-1.469726886,1.535142446
07/12/2022,145.86,77588760,145.76,148.45,145.05,142.6278217,142.2625346,0.365287108,-1.102724087,1.468011196
07/13/2022,145.49,71185560,142.99,146.45,142.1201,143.0681568,142.5016061,0.566550719,-0.768869126,1.335419845
07/14/2022,148.47,78140740,144.08,148.95,143.25,143.8992096,142.9437094,0.955500263,-0.423995248,1.379495511
07/15/2022,150.17,76259930,149.78,150.86,148.2,144.8639466,143.4789902,1.384956456,-0.062204907,1.447161363
07/18/2022,147.07,81420870,150.74,151.57,146.7,145.2033394,143.7449909,1.458348556,0.241905785,1.216442771
07/19/2022,151,82982370,147.92,151.23,146.91,146.0951334,144.282399,1.812734406,0.556071509,1.256662896
07/20/2022,153.04,64823410,151.12,153.72,150.37,147.1635744,144.9311102,2.232464238,0.891350055,1.341114183
07/21/2022,155.35,65086640,154.5,155.57,151.94,148.4230245,145.7028798,2.720144713,1.257108987,1.463035727
07/22/2022,154.09,66675410,155.39,156.28,153.41,149.2948669,146.3241479,2.970718935,1.599830976,1.370887959
07/25/2022,152.95,53623950,154.01,155.04,152.28,149.857195,146.8149518,3.042243253,1.888313432,1.153929821
07/26/2022,151.6,55138690,152.265,153.085,150.8,150.1253189,147.1693998,2.955919076,2.101834561,0.854084516
07/27/2022,156.79,78620690,152.58,157.33,152.16,151.1506544,147.8820369,3.268617581,2.335191165,0.933426417
07/28/2022,157.35,81378730,156.98,157.64,154.41,152.1043999,148.5833675,3.521032449,2.572359422,0.948673027
07/29/2022,162.51,101786900,161.24,163.63,159.5,153.7052615,149.6149699,4.090291591,2.875945856,1.214345736
08/01/2022,161.51,67829380,161.01,163.59,160.89,154.9059905,150.4960832,4.409907254,3.182738135,1.227169119
08/02/2022,160.01,59907030,160.1,162.41,159.63,155.6912227,151.2008178,4.490404913,3.444271491,1.046133422
08/03/2022,166.13,82507490,160.84,166.59,160.75,157.2971884,152.3066831,4.990505302,3.753518253,1.236987049
08/04/2022,165.81,55474140,166.005,167.19,164.43,158.6068518,153.3069288,5.299922925,4.062799187,1.237123738
08/05/2022,165.35,56696990,163.21,165.85,163,159.6442592,154.1990082,5.445251001,4.33928955,1.105961451
08/08/2022,164.87,60362340,166.37,167.81,164.2,160.4482193,154.989452,5.458767289,4.563185098,0.895582191
08/09/2022,164.92,63135500,164.02,165.82,163.25,161.1361856,155.7250482,5.411137402,4.732775559,0.678361844
08/10/2022,169.24,70170540,167.68,169.34,166.9,162.3829262,156.7261557,5.656770541,4.917574555,0.739195986
08/11/2022,168.49,57149160,170.06,170.99,168.19,163.3224761,157.5975516,5.724924475,5.079044539,0.645879936
08/12/2022,172.1,68039380,169.82,172.17,169.4,164.6728644,158.671807,6.001057336,5.263447099,0.737610237
08/15/2022,173.19,54091690,171.52,173.39,171.345,165.9831929,159.7472287,6.235964194,5.457950518,0.778013677
08/16/2022,173.03,56377050,172.78,173.71,171.6618,167.0673171,160.7311377,6.336179378,5.63359629,0.702583088
08/17/2022,174.55,79542040,172.77,176.15,172.57,168.2184991,161.7547571,6.463741936,5.799625419,0.664116517
08/18/2022,174.15,62290080,173.75,174.9,173.12,169.1310377,162.6729233,6.458114402,5.931323216,0.526791186
08/19/2022,171.52,70346300,173.03,173.74,171.3101,169.4985703,163.3282623,6.170308051,5.979120183,0.191187868
08/22/2022,167.57,69026810,169.69,169.86,167.135,169.2018672,163.6424651,5.559402128,5.895176572,-0.335774444
08/23/2022,167.23,54147080,167.08,168.71,166.65,168.898503,163.9082084,4.990294614,5.71420018,-0.723905566
08/24/2022,167.53,53841520,167.32,168.11,166.245,168.6879641,164.1764893,4.511474829,5.47365511,-0.962180281
08/25/2022,170.03,51218210,168.78,170.14,168.35,168.8944312,164.6100827,4.284348503,5.235793789,-0.951445285
08/26/2022,163.62,78960980,170.57,171.05,163.56,168.0829802,164.5367432,3.546237012,4.897882433,-1.351645421
08/29/2022,161.38,73313950,161.145,162.9,159.82,167.0517525,164.3029104,2.748842116,4.46807437,-1.719232253
08/30/2022,158.91,77906200,162.13,162.56,157.72,165.7991752,163.9034355,1.895739653,3.953607427,-2.057867773
08/31/2022,157.22,87991090,160.305,160.58,157.14,164.4793021,163.4083662,1.070935847,3.377073111,-2.306137264
09/01/2022,157.96,74229900,156.64,158.42,154.67,163.4763325,163.0047835,0.47154898,2.795968284,-2.324419304
09/02/2022,155.81,76957770,159.75,160.362,154.965,162.2968968,162.4718366,-0.174939864,2.201786655,-2.376726519
09/06/2022,154.53,73714840,156.47,157.09,153.69,161.1019896,161.8835524,-0.781562863,1.605116751,-2.386679614
09/07/2022,155.96,87449570,154.825,156.67,153.61,160.3109142,161.4447708,-1.133856519,1.057322097,-2.191178616
09/08/2022,154.46,84923850,154.64,156.36,152.68,159.4107736,160.9273803,-1.516606745,0.542536329,-2.059143074
09/09/2022,157.37,68081010,155.47,157.82,154.75,159.0968084,160.6638707,-1.567062258,0.120616611,-1.68767887
09/12/2022,163.43,104956000,159.59,164.26,159.3,159.7634533,160.8687691,-1.105315868,-0.124569884,-0.980745984
09/13/2022,153.84,122656600,159.9,160.54,153.37,158.8521528,160.3481196,-1.495966806,-0.398849269,-1.097117537
09/14/2022,155.31,87965410,154.785,157.1,153.6106,158.3072062,159.9749255,-1.667719344,-0.652623284,-1.01509606
09/15/2022,152.37,90481110,154.65,155.24,151.38,157.3937899,159.4115977,-2.017807864,-0.9256602,-1.092147664
09/16/2022,150.7,162278800,151.21,151.35,148.37,156.363976,158.7662942,-2.402318153,-1.220991791,-1.181326363
09/19/2022,154.48,81474250,149.31,154.56,149.1,156.0741336,158.4487909,-2.374657347,-1.451724902,-0.922932445
09/20/2022,156.9,107689800,153.4,158.08,153.08,156.2011899,158.3340657,-2.13287572,-1.587955065,-0.544920654
09/21/2022,153.72,101696800,157.34,158.74,153.6,155.8194684,157.992283,-2.172814608,-1.704926974,-0.467887634
09/22/2022,152.74,86652540,152.38,154.47,150.91,155.345704,157.603225,-2.257520977,-1.815445775,-0.442075203
09/23/2022,150.43,96029910,151.19,151.47,148.56,154.5894419,157.071875,-2.482433136,-1.948843247,-0.533589889
09/26/2022,150.77,93339410,149.66,153.7701,149.64,154.0018354,156.6050695,-2.603234022,-2.079721402,-0.52351262
09/27/2022,151.76,84442740,152.74,154.72,149.945,153.6569377,156.2461754,-2.589237748,-2.181624671,-0.407613077
09/28/2022,149.84,146691400,147.64,150.6414,144.84,153.0697165,155.7716439,-2.701927416,-2.28568522,-0.416242196
09/29/2022,142.48,128138200,146.1,146.72,140.68,151.4405293,154.7870777,-3.346548354,-2.497857847,-0.848690507
09/30/2022,138.2,124925300,141.28,143.1,138,149.4035248,153.5584053,-4.154880446,-2.829262367,-1.325618079
10/03/2022,142.45,114311700,138.21,143.07,137.685,148.3337518,152.7355604,-4.401808661,-3.143771626,-1.258037036
10/04/2022,146.1,87830060,145.03,146.22,144.26,147.9900977,152.2440374,-4.253939786,-3.365805258,-0.888134528
10/05/2022,146.4,79470970,144.075,147.38,143.01,147.7454672,151.8111458,-4.065678532,-3.505779912,-0.55989862
10/06/2022,145.43,68402170,145.81,147.54,145.22,147.3892415,151.3384683,-3.949226797,-3.594469289,-0.354757508
10/07/2022,140.09,85925560,142.54,143.1,139.445,146.2662813,150.5052484,-4.238967156,-3.723368863,-0.515598293
10/10/2022,140.42,74899000,140.42,141.89,138.5729,145.3668534,149.758193,-4.391339606,-3.856963011,-0.534376594
10/11/2022,138.98,77033670,139.9,141.35,138.22,144.3842606,148.9598083,-4.575547769,-4.000679963,-0.574867806
10/12/2022,138.34,70433740,139.13,140.36,138.16,143.4543743,148.1731559,-4.718781541,-4.144300278,-0.574481262
10/13/2022,142.99,113224000,134.99,143.59,134.37,143.3829321,147.7892184,-4.406286273,-4.196697477,-0.209588796
10/14/2022,138.38,88597970,144.31,144.52,138.19,142.6132503,147.0922393,-4.478988997,-4.253155781,-0.225833216
10/17/2022,142.41,85250940,141.065,142.9,140.27,142.581981,146.7454067,-4.16342573,-4.235209771,0.071784041
10/18/2022,143.75,99136610,145.49,146.7,140.61,142.7616762,146.5235247,-3.761848518,-4.140537521,0.378689002
10/19/2022,143.86,61758340,141.69,144.9492,141.5,142.9306491,146.3262266,-3.3955775,-3.991545516,0.595968016
10/20/2022,143.39,64521990,143.02,145.89,142.65,143.0013185,146.1087283,-3.107409865,-3.814718386,0.707308521
10/21/2022,147.27,86548610,142.87,147.8479,142.649,143.6580387,146.1947485,-2.536709753,-3.55911666,1.022406906
10/24/2022,149.45,75981920,147.185,150.23,146,144.5491097,146.4358782,-1.886768529,-3.224647034,1.337878504
10/25/2022,152.34,74732290,150.09,152.49,149.36,145.7477082,146.8732206,-1.125512373,-2.804820101,1.679307728
10/26/2022,149.35,88436170,150.96,151.99,148.04,146.3019069,147.0566857,-0.754778777,-2.394811836,1.64003306
10/27/2022,144.8,109180200,148.07,149.046,144.13,146.0708443,146.8895238,-0.818679477,-2.079585365,1.260905888
10/28/2022,155.74,164762400,148.2,157.5,147.82,147.5584067,147.5451146,0.013292105,-1.661009871,1.674301976
10/31/2022,153.34,97943170,153.155,154.24,151.92,148.4478826,147.9743654,0.473517224,-1.234104452,1.707621676
11/01/2022,150.65,80379350,155.08,155.45,149.13,148.7866699,148.1725606,0.614109357,-0.86446169,1.478571047
11/02/2022,145.03,93604620,148.945,152.17,145,148.2087207,147.9397783,0.268942403,-0.637780871,0.906723274
11/03/2022,138.88,97918520,142.06,142.8,138.75,146.7735329,147.2686836,-0.495150708,-0.609254839,0.114104131
11/04/2022,138.38,140814800,142.09,142.67,134.38,145.4822201,146.6102626,-1.128042453,-0.713012362,-0.415030092
11/07/2022,138.92,83374630,137.11,139.145,135.671,144.4726478,146.0406135,-1.567965702,-0.88400303,-0.683962672
11/08/2022,139.5,89908480,140.41,141.43,137.49,143.7076251,145.5561236,-1.848498552,-1.076902134,-0.771596418
11/09/2022,134.87,74917790,138.5,138.55,134.5933,142.3479904,144.7645589,-2.416568466,-1.3448354,-1.071733065
11/10/2022,146.87,118854000,141.24,146.87,139.5,143.0436842,144.9205175,-1.876833287,-1.451234978,-0.42559831
11/11/2022,149.7,93979670,145.82,150.01,144.37,144.0677328,145.2745533,-1.206820446,-1.402352072,0.195531625
11/14/2022,148.28,73374110,148.97,150.28,147.43,144.7157739,145.4971789,-0.781405024,-1.278162662,0.496757638
11/15/2022,150.04,89868330,152.215,153.59,148.5613,145.5348856,145.8336842,-0.298798583,-1.082289846,0.783491264
11/16/2022,148.79,64218270,149.13,149.87,147.29,146.0356724,146.0526706,-0.01699811,-0.869231499,0.852233389
11/17/2022,150.72,80389400,146.43,151.48,146.15,146.7563382,146.3983987,0.357939561,-0.623797287,0.981736848
11/18/2022,151.29,74829570,152.305,152.7,149.97,147.4538247,146.7607395,0.693085148,-0.3604208,1.053505948
11/21/2022,148.01,58724070,150.16,150.37,147.715,147.5393901,146.8532773,0.686112772,-0.151114086,0.837226857
11/22/2022,150.18,51804130,148.13,150.42,146.925,147.9456378,147.0997012,0.845936548,0.048296041,0.797640507
11/23/2022,151.07,58301400,149.45,151.83,149.34,148.4263089,147.3937974,1.032511455,0.245139124,0.787372331
11/25/2022,148.11,35195860,148.305,148.88,147.12,148.377646,147.4468495,0.930796508,0.382270601,0.548525907
11/28/2022,144.22,69346520,145.14,146.64,143.38,147.7380081,147.2078236,0.530184552,0.411853391,0.118331161
11/29/2022,141.17,83763800,144.29,144.81,140.355,146.7275453,146.7605774,-0.033032047,0.322876303,-0.35590835
11/30/2022,148.03,111380900,141.395,148.72,140.55,146.927923,146.8546087,0.073314288,0.2729639,-0.199649612
12/01/2022,148.31,71250420,148.21,149.13,146.61,147.1405502,146.9624155,0.178134758,0.253998072,-0.075863314
12/02/2022,147.81,65447450,145.96,148,145.65,147.2435425,147.0251995,0.218342993,0.246867056,-0.028524063
12/05/2022,146.63,68826440,147.77,150.9199,145.77,147.1491513,146.9959255,0.153225877,0.22813882,-0.074912943
12/06/2022,142.91,64727190,147.075,147.3,141.92,146.4969742,146.6932643,-0.196290107,0.143253035,-0.339543141
12/07/2022,140.94,69721090,142.19,143.37,140,145.6420551,146.2670966,-0.625041489,-0.01040587,-0.614635619
12/08/2022,142.65,62128340,142.36,143.52,141.1,145.1817389,145.9991635,-0.817424577,-0.171809611,-0.645614966
12/09/2022,142.16,76097010,142.34,145.57,140.9,144.716856,145.714781,-0.997925008,-0.337032691,-0.660892317
12/12/2022,144.49,70462650,142.7,144.5,141.06,144.6819551,145.6240565,-0.942101413,-0.458046435,-0.484054978
12/13/2022,145.47,93886160,149.5,149.9692,144.24,144.8031928,145.6126449,-0.809452142,-0.528327576,-0.281124566
12/14/2022,143.21,82291180,145.35,146.655,141.16,144.5580862,145.4346712,-0.876585025,-0.597979066,-0.278605959
12/15/2022,136.5,98931910,141.11,141.8,136.025,143.3183806,144.7728437,-1.454463095,-0.769275872,-0.685187223
12/16/2022,134.51,160156900,136.685,137.65,133.73,141.9632451,144.0126331,-2.04938793,-1.025298284,-1.024089646
12/19/2022,132.37,79592610,135.11,135.2,131.32,140.4873613,143.1502158,-2.662854533,-1.352809533,-1.310045
12/20/2022,132.3,77432820,131.39,133.25,129.89,139.2277672,142.3464961,-3.118728886,-1.705993404,-1.412735482
12/21/2022,135.45,85927990,132.98,136.81,132.75,138.6465723,141.8356446,-3.189072281,-2.002609179,-1.186463101
12/22/2022,132.23,77852110,134.352,134.56,130.3,137.6594073,141.1241153,-3.464708019,-2.295028947,-1.169679072
12/23/2022,131.86,63814890,130.92,132.415,129.64,136.7671908,140.4378846,-3.670693763,-2.570161911,-1.100531853
12/27/2022,130.03,69007830,131.38,131.41,128.72,135.7306999,139.6669302,-3.936230244,-2.843375577,-1.092854666
12/28/2022,126.04,85438390,129.67,131.0275,125.87,134.239823,138.6575279,-4.417704919,-3.158241445,-1.259463473
12/29/2022,129.61,75703710,127.99,130.4814,127.73,133.5275425,137.9873407,-4.459798127,-3.418552782,-1.041245345
12/30/2022,129.93,77034210,128.41,129.95,127.43,132.9740745,137.3905006,-4.41642616,-3.618127458,-0.798298703
01/03/2023,125.07,112117500,130.28,130.9,124.17,131.758063,136.4778709,-4.71980794,-3.838463554,-0.881344386
01/04/2023,126.36,89113630,126.89,128.6557,125.08,130.9275918,135.728399,-4.800807249,-4.030932293,-0.769874956
01/05/2023,125.02,80962710,127.13,127.77,124.76,130.0187315,134.9351843,-4.916452779,-4.20803639,-0.708416389
01/06/2023,129.62,87754720,126.01,130.29,124.89,129.9573882,134.5414669,-4.584078733,-4.283244859,-0.300833874
01/09/2023,130.15,70790810,130.465,133.41,129.89,129.9870208,134.2161731,-4.2291523,-4.272426347,0.043274047
01/10/2023,130.73,63896160,130.26,131.2636,128.12,130.1013253,133.957938,-3.856612762,-4.18926363,0.332650868
01/11/2023,133.49,69458950,131.25,133.51,130.46,130.6226598,133.923276,-3.300616112,-4.011534126,0.710918015
01/12/2023,133.41,71379650,133.88,134.26,131.44,131.0514814,133.8852555,-2.833774108,-3.775982123,0.942208015
01/13/2023,134.76,57809720,132.03,134.92,131.66,131.6220227,133.9500514,-2.328028674,-3.486391433,1.158362759
01/17/2023,135.94,63646630,134.83,137.29,134.13,132.2863269,134.097455,-1.811128078,-3.151338762,1.340210684
01/18/2023,135.21,69672800,136.815,138.61,135.03,132.7361228,134.1798657,-1.443742961,-2.809819602,1.366076641
01/19/2023,135.27,58280410,134.08,136.25,133.77,133.12595,134.2606164,-1.134666382,-2.474788958,1.340122575
01/20/2023,137.87,80223630,135.28,138.02,134.22,133.8558039,134.5279782,-0.672174289,-2.114266024,1.442091735
01/23/2023,141.11,81760310,138.12,143.315,137.9,134.9718341,135.0155353,-0.04370129,-1.700153077,1.656451787
01/24/2023,142.53,66435140,140.305,143.16,140.3,136.1346288,135.5721624,0.562466459,-1.24762917,1.810095629
01/25/2023,141.86,65799350,140.89,142.43,138.81,137.0154552,136.0379281,0.977527043,-0.802597927,1.780124971
01/26/2023,143.96,54105070,143.17,144.25,141.9,138.0838467,136.6247483,1.459098418,-0.350258658,1.809357077
01/27/2023,145.93,70555840,143.155,147.23,143.08,139.2909472,137.3140262,1.976921023,0.115177278,1.861743745
01/30/2023,143,64015270,144.955,145.55,142.85,139.8615707,137.7352094,2.126361286,0.51741408,1.608947207
01/31/2023,144.29,65874460,142.7,144.34,142.28,140.5428675,138.2207494,2.322118059,0.878354876,1.443763183
02/01/2023,145.43,77663630,143.97,146.61,141.32,141.294734,138.754768,2.539966037,1.210677108,1.329288929
02/02/2023,150.82,118339000,148.9,151.18,148.17,142.7601596,139.6484889,3.11167068,1.590875822,1.520794858
02/03/2023,154.5,154357300,148.03,157.38,147.83,144.5662889,140.7486008,3.817688042,2.036238266,1.781449776
02/06/2023,151.73,69858310,152.575,153.1,150.78,145.6683983,141.5620378,4.106360471,2.450262707,1.656097764
02/07/2023,154.65,83322550,150.64,155.23,150.64,147.0501832,142.5315165,4.518666671,2.8639435,1.654723171
02/08/2023,151.92,64120080,153.88,154.58,151.168,147.7993857,143.2269597,4.572426039,3.205640008,1.366786031
02/09/2023,150.87,56007140,153.775,154.33,150.42,148.2717879,143.7931108,4.478677098,3.460247426,1.018429673
02/10/2023,151.01,57450710,149.46,151.3401,149.22,148.6930513,144.3276952,4.36535611,3.641269163,0.724086947
02/13/2023,153.85,62199010,150.952,154.26,150.92,149.4864281,145.0330511,4.453376919,3.803690714,0.649686205
02/14/2023,153.2,61707570,152.12,153.77,150.86,150.0577468,145.6380103,4.419736504,3.926899872,0.492836632
02/15/2023,155.33,65669250,153.11,155.5,152.88,150.8688627,146.3559355,4.512927217,4.044105341,0.468821876
