Date,Close/Last,Volume,Open,High,Low,Avg,7MA
06/09/2024,102.83,413638100,108.04,108.15,100.95,0.324,0.628
09/09/2024,106.47,273912000,104.88,106.55,103.69,0.745,0.618
10/09/2024,108.1,268283700,107.81,109.4,104.95,0.705,0.63
11/09/2024,116.91,441422400,109.39,117.19,107.42,0.625,0.649
12/09/2024,119.14,367100500,116.84,120.79,115.38,0.763,0.673
13/09/2024,119.1,238358300,119.08,119.955,117.6,0.652,0.719
16/09/2024,116.78,248772300,116.79,118.18,114.36,0.606,0.653
17/09/2024,115.59,231925900,118.17,118.8,114.83,0.692,0.651
18/09/2024,113.37,310318900,115.89,117.7,113.22,0.744,0.668
19/09/2024,117.87,293506400,117.35,119.66,117.25,0.737,0.665
20/09/2024,116,382462400,117.06,118.6181,115.3901,0.841,0.692
23/09/2024,116.26,206228500,116.55,116.99,114.86,0.87,0.772
24/09/2024,120.87,354966800,116.515,121.8,115.38,0.716,0.775
25/09/2024,123.51,284692900,122.02,124.94,121.61,0.829,0.787
26/09/2024,124.04,302582900,126.8,127.665,121.8,0.649,0.775
27/09/2024,121.4,271009200,123.97,124.03,119.26,0.859,0.777
30/09/2024,121.44,227053700,118.31,121.5,118.15,0.787,0.767
01/10/2024,117,302094500,121.765,122.4351,115.79,0.655,0.758
02/10/2024,118.85,221845900,116.44,119.38,115.14,0.657,0.733
03/10/2024,122.85,277118000,120.92,124.36,120.3401,0.763,0.75
04/10/2024,124.92,244465600,124.94,125.04,121.83,0.747,0.734
07/10/2024,127.72,346250200,124.99,130.64,124.95,0.879,0.769
08/10/2024,132.89,285722500,130.26,133.48,129.42,0.684,0.773
09/10/2024,132.65,246191600,134.11,134.52,131.38,0.764,0.788
10/10/2024,134.81,242311300,131.91,135,131,0.736,0.785
11/10/2024,134.8,170209500,134.01,135.78,133.66,0.82,0.795
14/10/2024,138.07,232347700,136.47,139.6,136.3,0.816,0.763
15/10/2024,131.6,377831000,137.87,138.57,128.74,0.753,0.773
16/10/2024,135.72,264879700,133.98,136.62,131.58,0.652,0.757
17/10/2024,136.93,306435900,139.34,140.89,136.87,0.752,0.759
18/10/2024,138,176090200,138.665,138.9,137.28,0.69,0.74
21/10/2024,143.71,264554500,138.13,143.71,138,0.865,0.756
22/10/2024,143.59,226311600,142.91,144.42,141.78,0.396,0.705
23/10/2024,139.56,285930000,142.03,142.43,137.46,0.298,0.654
24/10/2024,140.41,172354900,140.82,141.35,138.46,0.441,0.61
25/10/2024,141.54,205122100,140.93,144.13,140.8,0.328,0.558
28/10/2024,140.52,173586700,143,143.14,140.05,0.423,0.381
29/10/2024,141.25,157593600,140.285,142.2598,138.9,0.452,0.389
30/10/2024,139.335,179418100,139.54,140.33,136.81,0.214,0.377
31/10/2024,132.76,270039600,137.6,137.61,132.1106,0.077,0.325
01/11/2024,135.4,207127800,134.7,137.31,134.57,0.34,0.327
04/11/2024,136.05,187528200,137.21,138.96,135.57,0.527,0.321
05/11/2024,139.91,160537400,137.45,140.3701,137.33,0.07,0.266
06/11/2024,145.61,242043900,142.96,146.49,141.96,0.438,0.298
07/11/2024,148.88,207323300,146.39,148.93,146.17,0.351,0.338
08/11/2024,147.63,175665800,148.77,149.77,146.26,0.354,0.34
11/11/2024,145.26,182325600,148.68,148.85,143.57,0.397,0.332
12/11/2024,148.29,198634700,146.78,149.65,146.01,0.26,0.359
13/11/2024,146.27,191903300,149.07,149.33,145.9,0.232,0.329
14/11/2024,146.76,194463300,147.64,149,145.55,0.313,0.324
15/11/2024,141.98,250132900,144.87,145.24,140.08,0.279,0.313
18/11/2024,140.15,221866000,139.5,141.55,137.15,0.253,0.223
19/11/2024,147.01,227834900,141.32,147.13,140.99,0.228,0.219
20/11/2024,145.89,309871700,147.41,147.56,142.73,0.332,0.233
21/11/2024,146.67,400946600,149.35,152.89,140.7,0.383,0.243
22/11/2024,141.95,236406200,145.93,147.16,141.1,0.347,0.253
25/11/2024,136.02,344941900,141.99,142.05,135.82,0.232,0.295
26/11/2024,136.92,190287700,137.7,139.3,135.67,0.172,0.287
27/11/2024,135.34,226370900,135.01,137.22,131.8,0.17,0.264
29/11/2024,138.25,141863200,136.78,139.35,136.05,0.294,0.246
02/12/2024,138.63,171682800,138.83,140.45,137.825,0.275,0.116
03/12/2024,140.26,164414000,138.26,140.54,137.95,0.199,0.12
04/12/2024,145.14,231224300,141.995,145.79,140.29,0.306,0.14
05/12/2024,145.06,172621200,145.11,146.54,143.95,0.354,0.146
06/12/2024,142.44,188505600,144.6,145.7,141.31,0.194,0.132
09/12/2024,138.81,189308600,138.97,139.95,137.13,0.292,0.239
10/12/2024,135.07,210020900,139.01,141.82,133.79,0.416,0.27
11/12/2024,139.31,184905200,137.36,140.17,135.21,0.35,0.276
12/12/2024,137.34,159211400,137.08,138.44,135.8,0.166,0.249
13/12/2024,134.25,231514900,138.94,139.6,132.54,0.215,0.252
16/12/2024,132,237951100,134.18,134.4,130.42,0.296,0.275
17/12/2024,130.39,259410300,129.09,131.59,126.86,0.021,0.219
18/12/2024,128.91,277444500,133.86,136.7,128.28,0.402,0.226
19/12/2024,130.68,209719200,131.76,134.03,129.55,0.273,0.241
20/12/2024,134.7,306528600,129.81,135.28,128.22,-0.093,0.197
23/12/2024,139.67,176053500,136.28,139.79,135.1201,0.337,0.252
24/12/2024,140.22,105157000,140,141.9,138.65,0.204,0.279
26/12/2024,139.93,116519100,139.7,140.85,137.73,0.322,0.239
27/12/2024,137.01,170582600,138.55,139.02,134.71,0.455,0.317
30/12/2024,137.49,167734700,134.83,140.27,134.02,0.706,0.345
31/12/2024,134.29,155659200,138.03,138.07,133.83,0.139,0.336
02/01/2025,138.31,198247200,136,138.88,134.63,0.417,0.381
03/01/2025,144.47,229322500,140.01,144.9,139.73,0.206,0.345
06/01/2025,149.43,265377400,148.59,152.156,147.8201,0.277,0.244
07/01/2025,140.14,351782200,153.03,153.13,140.01,0.514,0.297
08/01/2025,140.11,227349900,142.58,143.95,137.56,0.364,0.307
10/01/2025,135.91,207602500,137.45,139.92,134.22,0.473,0.333
13/01/2025,133.23,204808900,129.99,133.49,129.51,0.233,0.408
14/01/2025,131.76,195590500,136.05,136.38,130.05,0.6,0.421
15/01/2025,136.24,185217300,133.65,136.45,131.29,0.625,0.458
16/01/2025,133.57,209235600,138.64,138.75,133.49,0.584,0.494
17/01/2025,137.71,201188800,136.69,138.5,135.4649,0.753,0.534
21/01/2025,140.83,197749000,139.16,141.83,137.09,0.692,0.704
22/01/2025,147.07,237651400,144.66,147.79,143.67,0.613,0.702
23/01/2025,147.22,155915500,145.05,147.23,143.72,0.631,0.709
24/01/2025,142.62,234657600,148.37,148.97,141.88,0.41,0.66
27/01/2025,118.42,818830900,124.8,128.4,116.7,0.062,0.446
28/01/2025,128.99,579666400,121.81,129,116.25,0.041,0.353
29/01/2025,123.7,467120600,126.5,126.89,120.05,0.074,0.276
30/01/2025,124.65,392925500,123.1,125,118.1,0.118,0.203
31/01/2025,120.07,390372900,123.78,127.85,119.19,0.313,0.189
03/02/2025,116.66,371235700,114.75,118.57,113.01,0.073,0.166
04/02/2025,118.65,256550000,116.96,121.2,116.7,0.154,0.182
05/02/2025,124.83,263110600,121.76,125,120.76,0.114,0.188
06/02/2025,128.68,251483600,127.42,128.77,125.21,0.3,0.214
07/02/2025,129.84,228186300,129.22,130.37,125,0.42,0.229
10/02/2025,133.57,216989100,130.09,135,129.96,0.141,0.216
11/02/2025,132.8,178902400,132.58,134.48,131.02,0.25,0.23
12/02/2025,131.14,160278600,130.02,132.24,129.08,0.283,0.254
13/02/2025,135.29,197430000,131.555,136.5,131.17,0.413,0.27
14/02/2025,138.85,195479600,136.48,139.25,135.5,0.281,0.251
18/02/2025,139.4,219176600,141.27,143.44,137.925,0.321,0.414
19/02/2025,139.23,167536000,139.51,141.36,137.22,0.332,0.421
20/02/2025,140.11,143903600,140.03,140.66,136.7901,0.209,0.392
21/02/2025,134.43,228217600,140.04,141.46,134.03,0.278,0.392
24/02/2025,130.28,251381100,136.56,138.59,130.08,0.107,0.274
30/08/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.997,0.823
07/05/2016,#N/A,#N/A,#N/A,#N/A,#N/A,0.998,0.934
05/02/2017,#N/A,#N/A,#N/A,#N/A,#N/A,0.996,0.874
29/05/2017,#N/A,#N/A,#N/A,#N/A,#N/A,0.997,0.944
05/01/2019,#N/A,#N/A,#N/A,#N/A,#N/A,0.94,-0.075
12/01/2019,#N/A,#N/A,#N/A,#N/A,#N/A,0.94,0.039
19/01/2019,#N/A,#N/A,#N/A,#N/A,#N/A,0.94,0.353
03/02/2019,#N/A,#N/A,#N/A,#N/A,#N/A,0.974,0.323
10/02/2019,#N/A,#N/A,#N/A,#N/A,#N/A,-0.601,0.439
17/02/2019,#N/A,#N/A,#N/A,#N/A,#N/A,-0.601,0.333
27/05/2019,#N/A,#N/A,#N/A,#N/A,#N/A,0.997,0.863
05/09/2020,#N/A,#N/A,#N/A,#N/A,#N/A,0.995,0.77
13/09/2020,#N/A,#N/A,#N/A,#N/A,#N/A,0.999,0.733
26/11/2020,#N/A,#N/A,#N/A,#N/A,#N/A,0.999,0.983
09/01/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.993,0.814
14/02/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.988,0.729
20/02/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.775,0.719
21/02/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.649,0.754
06/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.234,0.461
13/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.202,0.684
14/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.148,0.672
20/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.998,0.565
21/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.893,0.671
27/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.896,0.711
28/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.733,0.688
02/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.529,0.775
04/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.647
10/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.71,0.532
11/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.532
17/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.44,0.398
18/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.511,0.471
24/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,-0.069,0.492
25/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,-0.044,0.413
01/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.378,0.558
02/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.262,0.602
09/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.63,0.671
16/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.785,0.709
22/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.692,0.786
23/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.641,0.766
29/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.5,0.538
30/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.601,0.532
31/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.646,0.535
05/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.719,0.651
06/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.71,0.667
12/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.737,0.789
13/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.999,0.83
19/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.265,0.751
26/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.706,0.679
03/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.952,0.732
04/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.592,0.716
05/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.962,0.757
10/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.133,0.605
11/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.807,0.636
17/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,-0.262,0.543
18/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.422,0.488
24/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,-0.44,0.353
25/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.878,0.418
07/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.896,0.719
14/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.381,0.557
15/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.381,0.483
21/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.244,0.315
22/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.395,0.317
28/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.31,0.535
29/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.708,0.58
04/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.467,0.766
05/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.625,0.754
11/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.902,0.641
12/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.964,0.712
19/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.817,0.857
26/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.402,0.49
02/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.71,0.687
03/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.854,0.752
16/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.511,0.643
23/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.81,0.476
30/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.884,0.669
31/10/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.997,0.696
06/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.642,0.761
07/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.952,0.754
13/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.995,0.811
14/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.369,0.728
20/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.963,0.639
21/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.917,0.717
25/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.991,0.82
27/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.176,0.667
28/11/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.963,0.673
04/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.973,0.685
05/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.548
11/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.913,0.586
12/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.748,0.693
18/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.913,0.595
19/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.382,0.542
25/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.997,0.669
26/12/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.794,0.652
01/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.882,0.707
08/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.184,0.616
09/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.902,0.619
15/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.458,0.609
16/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.012,0.478
17/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.936,0.543
22/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.756,0.693
29/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.368,0.564
30/01/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.138,0.436
05/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.057,0.523
06/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.262,0.58
12/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.12,0.493
13/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.718,0.558
19/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.302,0.491
20/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.306,0.432
21/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.393,0.395
26/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.482,0.466
27/02/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.012,0.421
05/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.813,0.32
06/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.422,0.382
12/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.652,0.588
13/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.284,0.568
19/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.126,0.456
20/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.094,0.429
26/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.584,0.55
27/03/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.87,0.661
02/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.627,0.574
03/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.461,0.515
09/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.437,0.554
10/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.422,0.548
15/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.477,0.466
16/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.437,0.466
24/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.226,0.484
30/04/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.273,0.317
07/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.076,0.386
08/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.554,0.427
14/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.694,0.536
21/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.064,0.548
22/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.403,0.391
28/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.584,0.298
29/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.409,0.414
30/05/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.851,0.455
04/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.651,0.638
11/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.388,0.674
19/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.709,0.477
20/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.17,0.446
25/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.569,0.526
26/06/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.826,0.543
02/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.838,0.497
03/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.16,0.401
04/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.433,0.372
09/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.743,0.393
10/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.915,0.501
16/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.684,0.471
17/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.5,0.411
23/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.8,0.635
24/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.498,0.635
30/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.306,0.527
31/07/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.499,0.527
06/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.459,0.509
07/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.832,0.557
13/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.402,0.484
14/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.462,0.431
21/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.336,0.421
27/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.302,0.236
28/08/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.079,0.177
03/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.492,0.394
04/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.372,0.458
05/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.541,0.471
10/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.295,0.511
11/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.458,0.523
17/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.101,0.397
18/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.515,0.405
24/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.331,0.602
25/09/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.588,0.613
01/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.997,0.633
02/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.494,0.62
08/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.486,0.441
09/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.687,0.469
15/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.507,0.532
16/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.782,0.545
22/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.541,0.634
23/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.026,0.526
29/10/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.936,0.545
05/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.827,0.775
06/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.998,0.784
12/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.777,0.643
13/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.34,0.549
20/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.649,0.518
24/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.511,0.619
26/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.547,0.679
27/11/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.086,0.574
03/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.55,0.516
04/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.085,0.516
10/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.637,0.327
11/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.998,0.482
17/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.231,0.586
18/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.288,0.485
24/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.168,0.391
25/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.564,0.43
26/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A,-0.139,0.33
31/12/2022,#N/A,#N/A,#N/A,#N/A,#N/A,0.626,0.525
01/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.238,0.478
02/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.761,0.607
08/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.88,0.657
14/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.708,0.67
15/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.718,0.647
16/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.905,0.709
21/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.616
22/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.612,0.601
28/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.909,0.546
29/01/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.333,0.507
04/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.202,0.444
05/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.994,0.539
11/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.434,0.561
12/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.929,0.551
18/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.631,0.642
19/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.377,0.564
20/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.559,0.551
25/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.84,0.525
26/02/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.813,0.587
04/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.716,0.685
05/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.839,0.689
12/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.95,0.745
18/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.998,0.722
19/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.202,0.615
25/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.268,0.432
26/03/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.625,0.492
01/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.71,0.712
02/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.933,0.756
07/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.756,0.679
08/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.026,0.576
09/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.996,0.617
15/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.807,0.696
16/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.7,0.793
22/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.312,0.657
23/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.209,0.586
29/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.686,0.701
30/04/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.56,0.751
06/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.935,0.665
07/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.864,0.691
13/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.894,0.755
14/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.875,0.757
20/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.999,0.668
21/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.338,0.592
27/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.998,0.802
28/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.899,0.882
29/05/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.988,0.918
03/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.425,0.701
04/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.642,0.664
10/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.591,0.651
11/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.6,0.645
17/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.576,0.659
18/06/2023,#N/A,#N/A,#N/A,#N/A,#N/A,0.873,0.698
